# According to https://scriptures.nephi.org/ this is licensed under public domain
ai.sql.MormonScriptures,seed
volumeId, bookId, chapterId, verseId, volumeTitle, bookTitle, volumeLongTitle, bookLongTitle, volumeSubtitle, bookSubtitle, volumeShortTitle, bookShortTitle, volumeLdsUrl, bookLdsUrl, chapterNumber, verseNumber, scriptureText, verseTitle, verseShortTitle
1,20,651,17052,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,7,"For as he thinketh in his heart, so is he: Eat and drink, saith he to thee; but his heart is not with thee.","Proverbs 23:7","Prov. 23:7"
1,20,651,17053,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,8,"The morsel which thou hast eaten shalt thou vomit up, and lose thy sweet words.","Proverbs 23:8","Prov. 23:8"
1,20,651,17054,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,9,"Speak not in the ears of a fool: for he will despise the wisdom of thy words.","Proverbs 23:9","Prov. 23:9"
1,20,651,17055,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,10,"Remove not the old landmark; and enter not into the fields of the fatherless:","Proverbs 23:10","Prov. 23:10"
1,20,651,17056,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,11,"For their redeemer is mighty; he shall plead their cause with thee.","Proverbs 23:11","Prov. 23:11"
1,20,651,17057,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,12,"Apply thine heart unto instruction, and thine ears to the words of knowledge.","Proverbs 23:12","Prov. 23:12"
1,20,651,17058,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,13,"Withhold not correction from the child: for if thou beatest him with the rod, he shall not die.","Proverbs 23:13","Prov. 23:13"
1,20,651,17059,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,14,"Thou shalt beat him with the rod, and shalt deliver his soul from hell.","Proverbs 23:14","Prov. 23:14"
1,20,651,17060,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,15,"My son, if thine heart be wise, my heart shall rejoice, even mine.","Proverbs 23:15","Prov. 23:15"
1,20,651,17061,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,16,"Yea, my reins shall rejoice, when thy lips speak right things.","Proverbs 23:16","Prov. 23:16"
1,20,651,17062,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,17,"Let not thine heart envy sinners: but be thou in the fear of the Lord all the day long.","Proverbs 23:17","Prov. 23:17"
1,20,651,17063,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,18,"For surely there is an end; and thine expectation shall not be cut off.","Proverbs 23:18","Prov. 23:18"
1,20,651,17064,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,19,"Hear thou, my son, and be wise, and guide thine heart in the way.","Proverbs 23:19","Prov. 23:19"
1,20,651,17065,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,20,"Be not among winebibbers; among riotous eaters of flesh:","Proverbs 23:20","Prov. 23:20"
1,20,651,17066,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,21,"For the drunkard and the glutton shall come to poverty: and drowsiness shall clothe a man with rags.","Proverbs 23:21","Prov. 23:21"
1,20,651,17067,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,22,"Hearken unto thy father that begat thee, and despise not thy mother when she is old.","Proverbs 23:22","Prov. 23:22"
1,20,651,17068,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,23,"Buy the truth, and sell it not; also wisdom, and instruction, and understanding.","Proverbs 23:23","Prov. 23:23"
1,20,651,17069,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,24,"The father of the righteous shall greatly rejoice: and he that begetteth a wise child shall have joy of him.","Proverbs 23:24","Prov. 23:24"
1,20,651,17070,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,25,"Thy father and thy mother shall be glad, and she that bare thee shall rejoice.","Proverbs 23:25","Prov. 23:25"
1,20,651,17071,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,26,"My son, give me thine heart, and let thine eyes observe my ways.","Proverbs 23:26","Prov. 23:26"
1,20,651,17072,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,27,"For a whore is a deep ditch; and a strange woman is a narrow pit.","Proverbs 23:27","Prov. 23:27"
1,20,651,17073,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,28,"She also lieth in wait as for a prey, and increaseth the transgressors among men.","Proverbs 23:28","Prov. 23:28"
1,20,651,17074,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,29,"Who hath woe? who hath sorrow? who hath contentions? who hath babbling? who hath wounds without cause? who hath redness of eyes?","Proverbs 23:29","Prov. 23:29"
1,20,651,17075,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,30,"They that tarry long at the wine; they that go to seek mixed wine.","Proverbs 23:30","Prov. 23:30"
1,20,651,17076,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,31,"Look not thou upon the wine when it is red, when it giveth his colour in the cup, when it moveth itself aright.","Proverbs 23:31","Prov. 23:31"
1,20,651,17077,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,32,"At the last it biteth like a serpent, and stingeth like an adder.","Proverbs 23:32","Prov. 23:32"
1,20,651,17078,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,33,"Thine eyes shall behold strange women, and thine heart shall utter perverse things.","Proverbs 23:33","Prov. 23:33"
1,20,651,17079,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,34,"Yea, thou shalt be as he that lieth down in the midst of the sea, or as he that lieth upon the top of a mast.","Proverbs 23:34","Prov. 23:34"
1,20,651,17080,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,23,35,"They have stricken me, shalt thou say, and I was not sick; they have beaten me, and I felt it not: when shall I awake? I will seek it yet again.","Proverbs 23:35","Prov. 23:35"
1,20,652,17081,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,1,"Be not thou envious against evil men, neither desire to be with them.","Proverbs 24:1","Prov. 24:1"
1,20,652,17082,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,2,"For their heart studieth destruction, and their lips talk of mischief.","Proverbs 24:2","Prov. 24:2"
1,20,652,17083,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,3,"Through wisdom is an house builded; and by understanding it is established:","Proverbs 24:3","Prov. 24:3"
1,20,652,17084,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,4,"And by knowledge shall the chambers be filled with all precious and pleasant riches.","Proverbs 24:4","Prov. 24:4"
1,20,652,17085,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,5,"A wise man is strong; yea, a man of knowledge increaseth strength.","Proverbs 24:5","Prov. 24:5"
1,20,652,17086,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,6,"For by wise counsel thou shalt make thy war: and in multitude of counsellors there is safety.","Proverbs 24:6","Prov. 24:6"
1,20,652,17087,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,7,"Wisdom is too high for a fool: he openeth not his mouth in the gate.","Proverbs 24:7","Prov. 24:7"
1,20,652,17088,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,8,"He that deviseth to do evil shall be called a mischievous person.","Proverbs 24:8","Prov. 24:8"
1,20,652,17089,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,9,"The thought of foolishness is sin: and the scorner is an abomination to men.","Proverbs 24:9","Prov. 24:9"
1,20,652,17090,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,10,"If thou faint in the day of adversity, thy strength is small.","Proverbs 24:10","Prov. 24:10"
1,20,652,17091,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,11,"If thou forbear to deliver them that are drawn unto death, and those that are ready to be slain;","Proverbs 24:11","Prov. 24:11"
1,20,652,17092,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,12,"If thou sayest, Behold, we knew it not; doth not he that pondereth the heart consider it? and he that keepeth thy soul, doth not he know it? and shall not he render to every man according to his works?","Proverbs 24:12","Prov. 24:12"
1,20,652,17093,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,13,"My son, eat thou honey, because it is good; and the honeycomb, which is sweet to thy taste:","Proverbs 24:13","Prov. 24:13"
1,20,652,17094,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,14,"So shall the knowledge of wisdom be unto thy soul: when thou hast found it, then there shall be a reward, and thy expectation shall not be cut off.","Proverbs 24:14","Prov. 24:14"
1,20,652,17095,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,15,"Lay not wait, O wicked man, against the dwelling of the righteous; spoil not his resting place:","Proverbs 24:15","Prov. 24:15"
1,20,652,17096,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,16,"For a just man falleth seven times, and riseth up again: but the wicked shall fall into mischief.","Proverbs 24:16","Prov. 24:16"
1,20,652,17097,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,17,"Rejoice not when thine enemy falleth, and let not thine heart be glad when he stumbleth:","Proverbs 24:17","Prov. 24:17"
1,20,652,17098,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,18,"Lest the Lord see it, and it displease him, and he turn away his wrath from him.","Proverbs 24:18","Prov. 24:18"
1,20,652,17099,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,19,"Fret not thyself because of evil men, neither be thou envious at the wicked;","Proverbs 24:19","Prov. 24:19"
1,20,652,17100,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,20,"For there shall be no reward to the evil man; the candle of the wicked shall be put out.","Proverbs 24:20","Prov. 24:20"
1,20,652,17101,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,21,"My son, fear thou the Lord and the king: and meddle not with them that are given to change:","Proverbs 24:21","Prov. 24:21"
1,20,652,17102,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,22,"For their calamity shall rise suddenly; and who knoweth the ruin of them both?","Proverbs 24:22","Prov. 24:22"
1,20,652,17103,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,23,"These things also belong to the wise. It is not good to have respect of persons in judgment.","Proverbs 24:23","Prov. 24:23"
1,20,652,17104,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,24,"He that saith unto the wicked, Thou art righteous; him shall the people curse, nations shall abhor him:","Proverbs 24:24","Prov. 24:24"
1,20,652,17105,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,25,"But to them that rebuke him shall be delight, and a good blessing shall come upon them.","Proverbs 24:25","Prov. 24:25"
1,20,652,17106,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,26,"Every man shall kiss his lips that giveth a right answer.","Proverbs 24:26","Prov. 24:26"
1,20,652,17107,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,27,"Prepare thy work without, and make it fit for thyself in the field; and afterwards build thine house.","Proverbs 24:27","Prov. 24:27"
1,20,652,17108,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,28,"Be not a witness against thy neighbour without cause; and deceive not with thy lips.","Proverbs 24:28","Prov. 24:28"
1,20,652,17109,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,29,"Say not, I will do so to him as he hath done to me: I will render to the man according to his work.","Proverbs 24:29","Prov. 24:29"
1,20,652,17110,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,30,"I went by the field of the slothful, and by the vineyard of the man void of understanding;","Proverbs 24:30","Prov. 24:30"
1,20,652,17111,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,31,"And, lo, it was all grown over with thorns, and nettles had covered the face thereof, and the stone wall thereof was broken down.","Proverbs 24:31","Prov. 24:31"
1,20,652,17112,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,32,"Then I saw, and considered it well: I looked upon it, and received instruction.","Proverbs 24:32","Prov. 24:32"
1,20,652,17113,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,33,"Yet a little sleep, a little slumber, a little folding of the hands to sleep:","Proverbs 24:33","Prov. 24:33"
1,20,652,17114,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,24,34,"So shall thy poverty come as one that travelleth; and thy want as an armed man.","Proverbs 24:34","Prov. 24:34"
1,20,653,17115,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,1,"These are also proverbs of Solomon, which the men of Hezekiah king of Judah copied out.","Proverbs 25:1","Prov. 25:1"
1,20,653,17116,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,2,"It is the glory of God to conceal a thing: but the honour of kings is to search out a matter.","Proverbs 25:2","Prov. 25:2"
1,20,653,17117,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,3,"The heaven for height, and the earth for depth, and the heart of kings is unsearchable.","Proverbs 25:3","Prov. 25:3"
1,20,653,17118,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,4,"Take away the dross from the silver, and there shall come forth a vessel for the finer.","Proverbs 25:4","Prov. 25:4"
1,20,653,17119,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,5,"Take away the wicked from before the king, and his throne shall be established in righteousness.","Proverbs 25:5","Prov. 25:5"
1,20,653,17120,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,6,"Put not forth thyself in the presence of the king, and stand not in the place of great men:","Proverbs 25:6","Prov. 25:6"
1,20,653,17121,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,7,"For better it is that it be said unto thee, Come up hither; than that thou shouldest be put lower in the presence of the prince whom thine eyes have seen.","Proverbs 25:7","Prov. 25:7"
1,20,653,17122,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,8,"Go not forth hastily to strive, lest thou know not what to do in the end thereof, when thy neighbour hath put thee to shame.","Proverbs 25:8","Prov. 25:8"
1,20,653,17123,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,9,"Debate thy cause with thy neighbour himself; and discover not a secret to another:","Proverbs 25:9","Prov. 25:9"
1,20,653,17124,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,10,"Lest he that heareth it put thee to shame, and thine infamy turn not away.","Proverbs 25:10","Prov. 25:10"
1,20,653,17125,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,11,"A word fitly spoken is like apples of gold in pictures of silver.","Proverbs 25:11","Prov. 25:11"
1,20,653,17126,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,12,"As an earring of gold, and an ornament of fine gold, so is a wise reprover upon an obedient ear.","Proverbs 25:12","Prov. 25:12"
1,20,653,17127,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,13,"As the cold of snow in the time of harvest, so is a faithful messenger to them that send him: for he refresheth the soul of his masters.","Proverbs 25:13","Prov. 25:13"
1,20,653,17128,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,14,"Whoso boasteth himself of a false gift is like clouds and wind without rain.","Proverbs 25:14","Prov. 25:14"
1,20,653,17129,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,15,"By long forbearing is a prince persuaded, and a soft tongue breaketh the bone.","Proverbs 25:15","Prov. 25:15"
1,20,653,17130,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,16,"Hast thou found honey? eat so much as is sufficient for thee, lest thou be filled therewith, and vomit it.","Proverbs 25:16","Prov. 25:16"
1,20,653,17131,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,17,"Withdraw thy foot from thy neighbour's house; lest he be weary of thee, and so hate thee.","Proverbs 25:17","Prov. 25:17"
1,20,653,17132,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,18,"A man that beareth false witness against his neighbour is a maul, and a sword, and a sharp arrow.","Proverbs 25:18","Prov. 25:18"
1,20,653,17133,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,19,"Confidence in an unfaithful man in time of trouble is like a broken tooth, and a foot out of joint.","Proverbs 25:19","Prov. 25:19"
1,20,653,17134,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,20,"As he that taketh away a garment in cold weather, and as vinegar upon nitre, so is he that singeth songs to an heavy heart.","Proverbs 25:20","Prov. 25:20"
1,20,653,17135,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,21,"If thine enemy be hungry, give him bread to eat; and if he be thirsty, give him water to drink:","Proverbs 25:21","Prov. 25:21"
1,20,653,17136,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,22,"For thou shalt heap coals of fire upon his head, and the Lord shall reward thee.","Proverbs 25:22","Prov. 25:22"
1,20,653,17137,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,23,"The north wind driveth away rain: so doth an angry countenance a backbiting tongue.","Proverbs 25:23","Prov. 25:23"
1,20,653,17138,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,24,"It is better to dwell in the corner of the housetop, than with a brawling woman and in a wide house.","Proverbs 25:24","Prov. 25:24"
1,20,653,17139,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,25,"As cold waters to a thirsty soul, so is good news from a far country.","Proverbs 25:25","Prov. 25:25"
1,20,653,17140,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,26,"A righteous man falling down before the wicked is as a troubled fountain, and a corrupt spring.","Proverbs 25:26","Prov. 25:26"
1,20,653,17141,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,27,"It is not good to eat much honey: so for men to search their own glory is not glory.","Proverbs 25:27","Prov. 25:27"
1,20,653,17142,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,25,28,"He that hath no rule over his own spirit is like a city that is broken down, and without walls.","Proverbs 25:28","Prov. 25:28"
1,20,654,17143,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,1,"As snow in summer, and as rain in harvest, so honour is not seemly for a fool.","Proverbs 26:1","Prov. 26:1"
1,20,654,17144,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,2,"As the bird by wandering, as the swallow by flying, so the curse causeless shall not come.","Proverbs 26:2","Prov. 26:2"
1,20,654,17145,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,3,"A whip for the horse, a bridle for the ass, and a rod for the fool's back.","Proverbs 26:3","Prov. 26:3"
1,20,654,17146,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,4,"Answer not a fool according to his folly, lest thou also be like unto him.","Proverbs 26:4","Prov. 26:4"
1,20,654,17147,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,5,"Answer a fool according to his folly, lest he be wise in his own conceit.","Proverbs 26:5","Prov. 26:5"
1,20,654,17148,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,6,"He that sendeth a message by the hand of a fool cutteth off the feet, and drinketh damage.","Proverbs 26:6","Prov. 26:6"
1,20,654,17149,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,7,"The legs of the lame are not equal: so is a parable in the mouth of fools.","Proverbs 26:7","Prov. 26:7"
1,20,654,17150,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,8,"As he that bindeth a stone in a sling, so is he that giveth honour to a fool.","Proverbs 26:8","Prov. 26:8"
1,20,654,17151,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,9,"As a thorn goeth up into the hand of a drunkard, so is a parable in the mouth of fools.","Proverbs 26:9","Prov. 26:9"
1,20,654,17152,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,10,"The great God that formed all things both rewardeth the fool, and rewardeth transgressors.","Proverbs 26:10","Prov. 26:10"
1,20,654,17153,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,11,"As a dog returneth to his vomit, so a fool returneth to his folly.","Proverbs 26:11","Prov. 26:11"
1,20,654,17154,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,12,"Seest thou a man wise in his own conceit? there is more hope of a fool than of him.","Proverbs 26:12","Prov. 26:12"
1,20,654,17155,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,13,"The slothful man saith, There is a lion in the way; a lion is in the streets.","Proverbs 26:13","Prov. 26:13"
1,20,654,17156,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,14,"As the door turneth upon his hinges, so doth the slothful upon his bed.","Proverbs 26:14","Prov. 26:14"
1,20,654,17157,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,15,"The slothful hideth his hand in his bosom; it grieveth him to bring it again to his mouth.","Proverbs 26:15","Prov. 26:15"
1,20,654,17158,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,16,"The sluggard is wiser in his own conceit than seven men that can render a reason.","Proverbs 26:16","Prov. 26:16"
1,20,654,17159,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,17,"He that passeth by, and meddleth with strife belonging not to him, is like one that taketh a dog by the ears.","Proverbs 26:17","Prov. 26:17"
1,20,654,17160,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,18,"As a mad man who casteth firebrands, arrows, and death,","Proverbs 26:18","Prov. 26:18"
1,20,654,17161,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,19,"So is the man that deceiveth his neighbour, and saith, Am not I in sport?","Proverbs 26:19","Prov. 26:19"
1,20,654,17162,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,20,"Where no wood is, there the fire goeth out: so where there is no talebearer, the strife ceaseth.","Proverbs 26:20","Prov. 26:20"
1,20,654,17163,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,21,"As coals are to burning coals, and wood to fire; so is a contentious man to kindle strife.","Proverbs 26:21","Prov. 26:21"
1,20,654,17164,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,22,"The words of a talebearer are as wounds, and they go down into the innermost parts of the belly.","Proverbs 26:22","Prov. 26:22"
1,20,654,17165,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,23,"Burning lips and a wicked heart are like a potsherd covered with silver dross.","Proverbs 26:23","Prov. 26:23"
1,20,654,17166,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,24,"He that hateth dissembleth with his lips, and layeth up deceit within him;","Proverbs 26:24","Prov. 26:24"
1,20,654,17167,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,25,"When he speaketh fair, believe him not: for there are seven abominations in his heart.","Proverbs 26:25","Prov. 26:25"
1,20,654,17168,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,26,"Whose hatred is covered by deceit, his wickedness shall be shewed before the whole congregation.","Proverbs 26:26","Prov. 26:26"
1,20,654,17169,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,27,"Whoso diggeth a pit shall fall therein: and he that rolleth a stone, it will return upon him.","Proverbs 26:27","Prov. 26:27"
1,20,654,17170,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,26,28,"A lying tongue hateth those that are afflicted by it; and a flattering mouth worketh ruin.","Proverbs 26:28","Prov. 26:28"
1,20,655,17171,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,27,1,"Boast not thyself of to morrow; for thou knowest not what a day may bring forth.","Proverbs 27:1","Prov. 27:1"
1,20,655,17172,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,27,2,"Let another man praise thee, and not thine own mouth; a stranger, and not thine own lips.","Proverbs 27:2","Prov. 27:2"
1,20,655,17173,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,27,3,"A stone is heavy, and the sand weighty; but a fool's wrath is heavier than them both.","Proverbs 27:3","Prov. 27:3"
1,20,655,17174,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,27,4,"Wrath is cruel, and anger is outrageous; but who is able to stand before envy?","Proverbs 27:4","Prov. 27:4"
1,20,655,17175,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,27,5,"Open rebuke is better than secret love.","Proverbs 27:5","Prov. 27:5"
1,20,655,17176,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,27,6,"Faithful are the wounds of a friend; but the kisses of an enemy are deceitful.","Proverbs 27:6","Prov. 27:6"
1,20,655,17177,"Old Testament",Proverbs,"The Old Testament","The Proverbs","","",OT,Prov.,ot,prov,27,7,"The full soul loatheth an honeycomb; but to the hungry soul every bitter thing is sweet.","Proverbs 27:7","Prov. 27:7"
